time,id,x,y,vx,vy
0,0,771.6382365696616,480.4134792988183,0.5708801451334298,0.5886421178188859
0,1,748.7690357677242,81.20208006240117,0.17425161553036994,0.8228433446203998
0,2,544.1950545974288,121.17479927864953,0.11876528543522169,-0.9522013428867984
0,3,160.36706743754107,84.62584541811768,0.21376607903102962,0.6900572893970787
0,4,182.51415413610826,218.83606915690547,0.8275197749096299,-0.6295668634728617
0,5,202.5252186589068,516.4604705857472,0.2964503571431212,-0.3197263451094865
0,6,206.2188497245616,411.0874136855668,0.6204135177572416,-0.27420658610282866
0,7,732.2308263485734,211.78146189444303,0.09474802630454171,0.7959960001506003
0,8,424.620937445914,446.5838353817506,0.3900947829486925,-0.09804102655035618
0,9,93.94609249378094,134.1277276107894,0.9547921781871338,-0.6735561395036302
0,10,58.61333785896168,215.25547497577554,-0.3875866695828034,0.013873540130131978
0,11,730.71895841476,96.21775233700866,-0.400376570008818,-0.32261251414875436
0,12,695.618851664855,41.50307236635309,0.19133869817053006,0.46286661665786344
0,13,679.9791669161219,564.0605650931518,-0.8668204541588349,-0.13738465456149607
0,14,94.21599871744189,323.75073567962056,0.577898706307536,0.11547451620010474
0,15,17.103207627832084,43.0512003919453,0.908643003534096,0.7422078113203143
0,16,577.1430777765896,1.158095468094622,-0.7780169114755597,0.7275299698664628
0,17,701.8568079787209,192.96329345402043,0.15262485710856333,0.3101487354842023
0,18,44.45719203211338,581.8510440377667,-0.9434400582456246,-0.08358553394187829
0,19,217.2150666860598,269.6388888743506,-0.9797015868208299,0.03708126236196274
0,20,105.60597616828957,245.5254797140256,-0.8735916028019821,-0.466318887230011
0,21,35.35188013284953,517.8989181094439,-0.24160340130624713,-0.03412435350666354
0,22,788.4852729144153,22.822120278252722,0.09790603298180423,-0.10933731869410646
0,23,307.45922981319234,469.7700838180764,0.4556101587111161,0.6994705767416465
0,24,551.9479753996708,486.73975416137125,-0.8458157812778546,0.830974724814326
0,25,602.4955203241171,25.83990437426129,-0.9931585966834688,0.6880994845611117
0,26,656.1550069544675,147.75817534630843,0.8659280575389292,-0.6276690993884484
0,27,221.47514532064108,437.21702985908644,-0.8692260326982837,-0.3809873276202502
0,28,245.5402293764676,352.68771400101707,-0.7377808840374642,-0.11415296202048353
0,29,511.08927497056663,105.21143780875465,0.26534032582769607,-0.4371802552542512
0,30,218.88298211100744,364.35349042029065,-0.9262326584486378,0.2908692057230413
0,31,286.2978852216548,321.0687445344676,0.36728319642106166,-0.2503160987294737
0,32,565.6604900373995,191.33526896052206,-0.8359618116575986,-0.2547038839097957
0,33,637.5298516617717,439.21733878025395,0.6566231542237089,0.12379791435097043
0,34,787.6018820368307,186.52181019678437,-0.9174854243925159,0.6836976603728713
0,35,418.6426587793619,387.9152092965802,-0.6918796436211108,0.701118439537225
0,36,643.6070786310272,214.6882778788875,-0.42035680331237946,-0.524005244517523
0,37,7.718572136213275,247.86014446191226,-0.7696889534861113,0.19132661481309632
0,38,632.4356503779446,500.65661270398584,-0.8532605333352237,-0.8357239906105507
0,39,464.05226138869244,455.31916835040863,0.9734153570145307,-0.9074908732813296
0,40,271.561167105541,535.5806821473586,-0.9522981749330637,-0.9152531775596877
0,41,334.58718083057005,29.113094571559927,0.6511764130294699,0.632809562715108
0,42,49.54157437823188,490.09931899875164,-0.5572269174708577,-0.020698662715659788
0,43,96.59186491022078,264.782194469857,-0.47650119754100584,-0.09811106172399797
0,44,344.83621316603353,559.633178941516,-0.5253022530810318,0.97012504550124
0,45,339.0369938834291,551.7716727432454,-0.6513353541819673,0.4380192560171199
0,46,348.426469768446,227.6135373728265,-0.909197147156946,-0.06596253365159122
0,47,308.67456922416466,594.2884891217323,-0.1829867724452805,0.7949766199611947
0,48,283.7365405457965,330.4035630501898,-0.7693327872148414,0.7275365073928164
